OBJECTID,FORMATION_ID,FORMATION_NAME,NO_STORE_UNITS,NO_DAUGHTER_UNITS,ASSESS_UNIT_TYPE,PERIOD_MIN,PERIOD_MAX,AGE_MIN,AGE_MAX,STRAT_GROUP,STRAT_FORMATION,LITHOLOGY,GEOGRAPHIC_AREA,GEOLOGICAL_BASIN,ON_OFFSHOR,SEAL,REP_THICK,REP_POR,REMARKS,STORE_CAP_FORM,STORE_CAP_HC_FIELDS,STORE_CAP_AQUIF,COUNTRY,COUNTRYCODE,LAMBERT_E,LAMBERT_N,X_DD,Y_DD,X,Y,Projection_Info,Date_Entered
247,GB_F_20121023140417423,Bridport Sands,1,0,Saline Aquifer without hydrocarbon fields,Jurassic,Jurassic,Toarcian,Toarcian,Lias Group,Bridport Sands,Sandstone,English Channel,Portland-Wight Basin,Offshore,Fuller's Earth,0,0.000000000000000,The Wytch Farm oilfield is included in database as a daughter of the Channel Sherwood Sandstone Storage Unit,393.788448000000020,0.000000000000000,393.788448000000020,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,119327.867685000000000,5601294.851696000400000,WGS84 UTM31N,23-010-12 14:04:17
248,GB_F_20121023150347573,Westcoe Coal Formation,1,2,Saline Aquifer with hydrocarbon fields,Carboniferous,Carboniferous,Moscovian,Bashkirian,Conybeare Group,Westcoe Coal Formation,Siltstone,Southern North Sea,Southern North Sea Basin (UK),Offshore,Silverpit Shales/Westphalian B Shales,0,0.000000000000000,,246.108999999999980,53.000000000000000,193.108999999999980,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,430159.572816999980000,5918641.871581999600000,WGS84 UTM31N,23-010-12 15:03:47
249,GB_F_20121023154100792,Schooner Formation,4,4,Saline Aquifer with hydrocarbon fields,Carboniferous,Carboniferous,Moscovian,Moscovian,Conybeare Group,Schooner Formation,Siltstone,Southern North Sea,Southern North Sea Basin (UK),Offshore,Silverpit Formation Shales,0,0.000000000000000,The Schooner Formation is an interbedded siltsone/mudstone/sandstone,78.000000000000000,78.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,425715.209504000030000,5993725.987192000300000,WGS84 UTM31N,23-010-12 15:41:00
250,GB_F_20121023162139261,Millstone Grit Formation,1,1,Saline Aquifer with hydrocarbon fields,Carboniferous,Carboniferous,Bashkirian,Serpukhovian,Whitehurst Group,Millstone Grit Formation,Sandstone,Southern North Sea,Southern North Sea Basin (UK),Offshore,Silverpit Formation Shales,0,0.000000000000000,,8.000000000000000,8.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,387349.955097000000000,5975455.907660000000000,WGS84 UTM31N,23-010-12 16:21:39
251,GB_F_20121024102241899,Mey Sandstone Member,1,3,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Thanetian,Selandian,Montrose Group,Lista Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Lista Formation,135,0.000000000000000,,21854.589853000005000,2.187645000000000,21852.402208000003000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,352458.372540000010000,6421051.763623000100000,WGS84 UTM31N,24-010-12 10:22:41
252,GB_F_20121024133344270,Dornoch Formation,1,1,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Moray Group,Dornoch Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Horda Formation,300,30.000000000000000,,8036.787600000000600,0.000000000000000,8036.787600000000600,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,333403.385885000000000,6519652.694373000400000,WGS84 UTM31N,24-010-12 13:33:44
253,GB_F_20121024140052366,Grid Sandstone Member,1,0,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Priabonian,Ypresian,Stronsay Group,Horda Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Lark Fm (Brodie Sandstone) or Horda Fm (Caran Sandstone),0,0.000000000000000,,1389.150000000000100,0.000000000000000,1389.150000000000100,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,400632.790441000020000,6570704.460502999800000,WGS84 UTM31N,24-010-12 14:00:52
254,GB_F_20121024143756736,Cormorant Formation,1,0,Saline Aquifer without hydrocarbon fields,Triassic,Triassic,Norian,Induan,Heron Group,Cormorant Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Cormorant Formation/Dunlin Group,0,0.000000000000000,Extensive carbonate cementation in Cormorant field; Formation consists of interbedded mudstones and sandstones and is compartmentalised. Therefore pressure capacity estimation method is most appropriate.,16360.991662080000000,0.000000000000000,16360.991662080000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,410170.808827999980000,6741830.441083000000000,WGS84 UTM31N,24-010-12 14:37:56
255,GB_F_20130205120837511,Skagerrak Formation,6,0,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Rhaetian,Anisian,Heron Group,Skagerrak Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Kimmeridge Clay Formation,0,0.000000000000000,,6665.903999999998600,0.000000000000000,6665.903999999998600,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,400271.742728999990000,6374811.079505000300000,WGS84 UTM31N,05-002-13 12:08:37
256,GB_F_20130205120903981,Hopeman Sandstone Formation,1,0,Saline Aquifer with hydrocarbon fields,Triassic,Permian,Olenekian,Changhsingian,Heron Group,Hopeman Sandstone Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Both,Stotfield Calcrete/Golspie Formation,0,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,167454.553714999990000,6465748.772415000000000,WGS84 UTM31N,05-002-13 12:09:03
257,GB_F_20130205121107108,Hugin Formation,3,1,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Oxfordian,Aalenian,Fladen Group,Hugin Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Heather Formation,150,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,362630.586241999990000,6709035.761269999700000,WGS84 UTM31N,05-002-13 12:11:07
258,GB_F_20130205121126905,Magnus Sandstone Member,1,1,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Tithonian,Kimmeridgian,Humber Group,Kimmeridge Clay Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Kimmeridge Clay Formation,100,22.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,413625.993757000020000,6837170.754900000100000,WGS84 UTM31N,05-002-13 12:11:26
259,GB_F_20130205153836645,Burns Sandstone Member,1,0,Saline Aquifer without hydrocarbon fields,Cretaceous,Jurassic,Berriasian,Kimmeridgian,Humber Group,Kimmeridge Clay Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Kimmeridge Clay Formation mudstones,300,0.000000000000000,,1109.520000000000000,0.000000000000000,1109.520000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,223418.918475999990000,6465609.716253999600000,WGS84 UTM31N,05-002-13 15:38:36
260,GB_F_20130205154104458,Claymore Sandstone Member,1,1,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Tithonian,Kimmeridgian,Humber Group,Kimmeridge Clay Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Kimmeridge Clay Formation,150,0.000000000000000,,507.600000000000020,0.000000000000000,507.600000000000020,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,327952.333193000000000,6474754.490194999600000,WGS84 UTM31N,05-002-13 15:41:04
261,GB_F_20130205154316724,Fulmar Formation,1,6,Saline Aquifer with hydrocarbon fields,Cretaceous,Jurassic,Berriasian,Callovian,Humber Group,Fulmar Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Heather/Kimmeridge Clay Formations,100,0.000000000000000,,13693.050000000001000,0.000000000000000,13693.050000000001000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,413902.417315000030000,6312951.974239000100000,WGS84 UTM31N,05-002-13 15:43:16
262,GB_F_20130205161230788,Brae Formation,3,10,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Tithonian,Oxfordian,Humber Group,Brae Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Kimmeridge Clay Formation,300,0.000000000000000,"Contains S, C, N and E Brae and Miller fields",514.053400000000010,355.318599999999950,158.734800000000010,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,406378.313704999980000,6506591.287705999800000,WGS84 UTM31N,05-002-13 16:12:30
263,GB_F_20130205161428462,Mains Formation,1,0,Saline Aquifer without hydrocarbon fields,Jurassic,Jurassic,Sinemurian,Hettangian,Dunrobin Bay Group,Mains Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Ladies Walk Formation,0,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,152645.814554000010000,6446144.806494000400000,WGS84 UTM31N,05-002-13 16:14:28
264,GB_F_20130205161649119,Orrin Formation,1,0,Saline Aquifer without hydrocarbon fields,Jurassic,Jurassic,Toarcian,Pliensbachian,Dunrobin Bay Group,Orrin Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Ladies Walk Formation,0,0.000000000000000,,88.464600000000004,0.000000000000000,88.464600000000004,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,142690.141699000000000,6457865.234261999800000,WGS84 UTM31N,05-002-13 16:16:49
265,GB_F_20130205161824479,Statfjord Formation,2,1,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Sinemurian,Hettangian,Banks Group,Statfjord Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Darwin Formation,200,22.000000000000000,,644.878079999999950,0.000000000000000,644.878079999999950,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,428124.076241999980000,6692647.631888999600000,WGS84 UTM31N,05-002-13 16:18:24
266,GB_F_20130205162004558,Nansen Formation,2,0,Saline Aquifer without hydrocarbon fields,Jurassic,Jurassic,Pliensbachian,Hettangian,Banks Group,Nansen Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Darwin Formation,50,15.000000000000000,,694.764000000000010,0.000000000000000,694.764000000000010,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,414566.939760999990000,6742797.802125999700000,WGS84 UTM31N,05-002-13 16:20:04
267,GB_F_20130205162140527,Argyll Carbonate Member,1,1,Saline Aquifer with hydrocarbon fields,Permian,Permian,,,Zechstein Group,Halibut Carbonate Formation,Carbonate,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Iris Anhydrite Member/ Turbot Anhydrite Formation,20,0.000000000000000,The Argyll Carbonate Member is part of the Zechstein Z1 cycle. It forms a reservoir in the Argyll oil field. It has reservoir characteristics because it has been dolomitised and contains collapse breccia features.,110.897400000000000,9.144000000000000,101.753400000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,474134.065894000000000,6163375.647587999700000,WGS84 UTM31N,05-002-13 16:21:40
268,GB_F_20130205162935590,Innes Carbonate Member,4,0,Saline Aquifer with hydrocarbon fields,Permian,Permian,Changhsingian,Roadian,Zechstein Group,Halibut carbonate Formation,Carbonate,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Turbot Anhydrite Formation,0,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,390607.644631000000000,6334664.961543000300000,WGS84 UTM31N,05-002-13 16:29:35
269,GB_F_20130205163046668,Auk Formation,1,2,Saline Aquifer with hydrocarbon fields,Permian,Permian,,,Rotliegend Group,Auk Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Kupferschiefer Formation,150,0.000000000000000,The Auk Formation forms a reservoir in the Auk and Argyll oil fields,8856.097658400001800,10.708658400000001,8845.389000000001000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,406909.438060000010000,6367153.535949000200000,WGS84 UTM31N,05-002-13 16:30:46
270,GB_F_20130205163224840,Firth Coal Formation,3,0,Saline Aquifer without hydrocarbon fields,Carboniferous,Carboniferous,Serpukhovian,Tournasian,,Firth Coal Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,predominantly Permian strata,400,5.000000000000000,Poorly known throughout most of its distribution,12.495000000000001,0.000000000000000,12.495000000000001,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,332920.426007999980000,6445400.042036999900000,WGS84 UTM31N,05-002-13 16:32:24
271,GB_F_20130205163317778,Buchan Formation,1,2,Saline Aquifer with hydrocarbon fields,Carboniferous,Devonian,Serpukhovian,Frasnian,Upper Old Red Sandstone Group,Buchan Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Cromer Knoll Gp mudstones,500,0.000000000000000,,105.000000000000000,0.000000000000000,105.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,393751.747676000000000,6375715.346961000000000,WGS84 UTM31N,05-002-13 16:33:17
272,GB_F_20130205164257309,Brent Group,1,18,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Bathonian,Aalenian,Brent Group,,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Heather/Kimmeridge Clay Fms,0,0.000000000000000,Widespread reservoir formation containing numerous oil fields in the East Shetland Basin,2754.107909999999700,570.326310000000030,2183.781599999999800,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,411170.463119000020000,6776291.248348000500000,WGS84 UTM31N,05-002-13 16:42:57
273,GB_F_20130206160430414,Orcadia Formation,1,0,Saline Aquifer without hydrocarbon fields,Devonian,Devonian,Givetian,Eifelian,Middle Old Red Group,Orcadia Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Highly variable,500,5.000000000000000,,228.305000000000010,0.000000000000000,228.305000000000010,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,260480.585331999990000,6497075.826655000400000,WGS84 UTM31N,06-002-13 16:04:30
274,GB_F_20130206160605024,Strath Rory Formation,1,0,Saline Aquifer without hydrocarbon fields,Devonian,Devonian,Givetian,Eifelian,Middle Old Red Group,Strath Rory Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,,1000,3.000000000000000,,55.843199999999996,0.000000000000000,55.843199999999996,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,224327.311449000000000,6457791.069140000300000,WGS84 UTM31N,06-002-13 16:06:05
275,GB_F_20130206160745212,Stroma Member,2,0,Saline Aquifer without hydrocarbon fields,Jurassic,Jurassic,Oxfordian,Oxfordian,Fladen Group,Pentland Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Heather Formation,25,0.000000000000000,,88.480000000000004,0.000000000000000,88.480000000000004,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,310307.633152999970000,6447122.238113000100000,WGS84 UTM31N,06-002-13 16:07:45
276,GB_F_20130206161020134,Findhorn Formation,1,0,Saline Aquifer without hydrocarbon fields,Permian,Permian,Kungurian,Asselian,Rotliegend Group,Findhorn Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Bosies Bank/Turbot Anhydrite Fms,300,20.000000000000000,,4741.739999999999800,0.000000000000000,4741.739999999999800,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,211721.550074000000000,6475516.873904000000000,WGS84 UTM31N,06-002-13 16:10:20
277,GB_F_20130206161249399,Beatrice Formation,1,1,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Callovian,Hettangian,Fladen Group,Beatrice Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Heather Formation,200,0.000000000000000,,751.124879999999960,15.021072000000000,736.103807999999960,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,165911.613161999990000,6458358.327988999900000,WGS84 UTM31N,06-002-13 16:12:49
278,GB_F_20130206161745055,Alness Spiculite Member,1,0,Saline Aquifer without hydrocarbon fields,Jurassic,Jurassic,Oxfordian,Oxfordian,Humber Group,Heather Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Heather Formation mudstones,50,0.000000000000000,Fair porosity but negligible permeability so little if any,209.125000000000000,0.000000000000000,209.125000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,192140.140615999990000,6462562.357877999500000,WGS84 UTM31N,06-002-13 16:17:45
279,GB_F_20130206161952884,Emerald Formation,1,1,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Callovian,Bathonian,Humber Group,Emerald Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Heather/Kimmeridge Clay Formation mudstones,15,25.000000000000000,Thin transgressive sandstone on fault block between East Shetland Platform and East Shetland Basin.,22.024799999999999,0.000000000000000,22.024799999999999,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,393113.039608000020000,6723517.032158000400000,WGS84 UTM31N,06-002-13 16:19:52
280,GB_F_20130206162018743,Piper Formation,1,9,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Kimmeridgian,Kimmeridgian,Humber Group,Piper Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Kimmeridge Clay/ Cromer Knoll Group,150,0.000000000000000,,2138.838240000000000,0.000000000000000,2138.838240000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,319523.666734999980000,6491114.460785999900000,WGS84 UTM31N,06-002-13 16:20:18
281,GB_F_20130206162219571,Wick Sandstone Formation,3,2,Saline Aquifer with hydrocarbon fields,Cretaceous,Cretaceous,Albian,Berriasian,Cromer Knoll Group,Wick Sandstone Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Cromer Knoll Group mudstones,200,15.000000000000000,"Includes the Punt, Coracle and Captain Sandstone Members",805.729679999999920,0.000000000000000,805.729679999999920,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,208025.935258000010000,6473796.461621000400000,WGS84 UTM31N,06-002-13 16:22:19
282,GB_F_20130206162407493,Britannia Sandstone Formation,1,1,Saline Aquifer with hydrocarbon fields,Cretaceous,Cretaceous,Aptian,Barremian,Cromer Knoll Group,Britannia Sandstone Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Cromer Knoll Group mudstones,100,15.000000000000000,,193.252500000000000,0.000000000000000,193.252500000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,379310.012361000000000,6429117.123265000100000,WGS84 UTM31N,06-002-13 16:24:07
283,GB_F_20130206165523342,Bruce Sandstone Member,3,1,Saline Aquifer with hydrocarbon fields,Jurassic,Jurassic,Oxfordian,Callovian,Humber Group,Heather Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Heather/Kimmeridge Clay Formations,60,0.000000000000000,,49.439999999999998,0.000000000000000,49.439999999999998,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,417118.908517999980000,6608717.550369000100000,WGS84 UTM31N,06-002-13 16:55:23
284,GB_F_20130206165757308,Ling Sandstone Member,1,0,Saline Aquifer without hydrocarbon fields,Jurassic,Jurassic,Callovian,Callovian,Humber Group,Heather Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Heather Formation mudstones,120,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,405544.633971999980000,6509712.467582999700000,WGS84 UTM31N,06-002-13 16:57:57
285,GB_F_20130206165945112,Birch Sandstone Member,1,1,Saline Aquifer with hydrocarbon fields,Cretaceous,Cretaceous,Berriasian,Berriasian,Humber Group,Kimmeridge Clay Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Cromer Knoll Group mudstones,60,10.000000000000000,Confined to a small part of Block 16/12,23.312640000000002,7.776000000000000,15.536640000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,402006.740739999980000,6494166.486840000400000,WGS84 UTM31N,06-002-13 16:59:45
286,GB_F_20130206170839826,Brora Coal Formation,1,0,Saline Aquifer without hydrocarbon fields,Jurassic,Jurassic,Bathonian,Bajocian,Fladen Group,Brora Coal Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Both,Heather Formation,100,0.000000000000000,Probably part of same hydraulic unit as Beatrice Formation,76.859999999999999,0.000000000000000,76.859999999999999,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,135861.964872000010000,6450646.277485000000000,WGS84 UTM31N,06-002-13 17:08:39
287,GB_F_20130318140801792,Zechsteinkalk Formation,1,1,Saline Aquifer with hydrocarbon fields,Permian,Permian,Sakmarian,Asselian,Zechstein Group,Zechsteinkalk Formation,Carbonate,Southern North Sea,Southern North Sea Basin (UK),Offshore,Zechstein salt/Bunter Shale,0,0.000000000000000,,463.462299999999970,28.000000000000000,435.462299999999970,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,413331.166838000000000,5862940.390758000300000,WGS84 UTM31N,18-003-13 14:08:01
289,GB_F_20131030140907081,,0,0,,,,,,,,,,,,,0,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,30-010-13 14:09:07
291,GB_F_20131030152240937,,0,0,,,,,,,,,,,,,0,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,,EE,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,30-010-13 15:22:40
294,BG_F_20191003085106034,,0,0,,Neogene,,,,,,,,,1,,0,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,03-010-19 08:51:06
295,BG_F_20191003085122159,,0,0,,,,,,,,,,,,,0,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,,BG,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,03-010-19 08:51:22
296,BG_F_20191003170405200,,0,0,2,,,,,,,,,,,,0,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,03-010-19 17:04:05
